bucketized_user_age,movie_genres,movie_id,movie_title,raw_user_age,timestamp,user_gender,user_id,user_occupation_label,user_occupation_text,user_rating,user_zip_code
35.0,7,770,Gone with the Wind,38.0,882359477,True,536,18,engineer,4.0,30078
25.0,4,11592,Serial Mom,25.0,882671222,True,622,12,programmer,1.0,14850
35.0,0,568,Apollo 13,38.0,882359678,True,536,18,engineer,5.0,30078
25.0,4,9614,Happy Gilmore,25.0,889831115,False,726,2,administrator,2.0,80538
25.0,0,168,Star Trek IV: The Voyage Home,27.0,879647850,False,417,11,other,3.0,48103
25.0,4,11561,Sleeper,27.0,880141129,False,437,11,other,4.0,20009
25.0,0,199,Star Trek: First Contact,26.0,878951498,True,357,6,executive,5.0,98133
18.0,4,24913,April Fool's Day,20.0,891500462,True,363,17,student,4.0,87501
18.0,7,451,Leaving Las Vegas,20.0,884057692,True,586,17,student,3.0,79508
25.0,4,105,Back to the Future,28.0,879454662,True,748,2,administrator,3.0,94720
25.0,7,1578,Raging Bull,31.0,881171137,True,115,18,engineer,5.0,17110
18.0,0,414,Batman Forever,22.0,889070011,True,217,11,other,2.0,11727
25.0,10,6217,Cat People,31.0,877343184,True,145,5,entertainment,4.0,V3N4P
18.0,0,36955,True Lies,20.0,882607017,True,76,17,student,2.0,02215
18.0,7,3595,Ransom,21.0,874786756,True,276,17,student,4.0,95064
56.0,7,45153,Eve's Bayou,60.0,891207846,True,752,13,retired,1.0,21201
1.0,7,1585,It's a Wonderful Life,16.0,883698362,True,57,11,none,4.0,84010
50.0,7,4995,Boogie Nights,50.0,891282757,True,547,0,educator,4.0,14534
18.0,5,9437,Kiss the Girls,21.0,880574766,False,324,17,student,3.0,02176
25.0,7,26748,Lone Star,25.0,879572646,True,249,17,student,5.0,84103
18.0,7,595,To Kill a Mockingbird,19.0,876348736,False,601,1,artist,4.0,99687
35.0,1,2300,Space Jam,38.0,879541742,True,194,2,administrator,1.0,02154
18.0,1,10534,White Squall,19.0,879792493,True,624,17,student,4.0,30067
25.0,0,8009,Highlander,27.0,882384870,True,429,17,student,5.0,29205
56.0,7,55306,Ulee's Gold,66.0,879437184,True,211,14,salesman,3.0,32605
18.0,0,199,Star Trek: First Contact,24.0,884642215,True,717,18,technician,4.0,84105
50.0,0,85,Raiders of the Lost Ark,52.0,879445809,True,406,0,educator,4.0,93109
35.0,0,193,Star Trek: Generations,36.0,880474991,False,577,17,student,3.0,77845
25.0,0,9416,Money Talks,31.0,888192689,True,871,6,executive,3.0,44648
35.0,7,770,Gone with the Wind,37.0,891260779,True,669,11,other,4.0,20009
18.0,10,4232,Scream,19.0,888478743,False,872,17,student,5.0,74078
18.0,4,105,Back to the Future,19.0,887746301,True,393,17,student,4.0,83686
25.0,0,1408,Cutthroat Island,33.0,884982882,True,279,12,programmer,1.0,85251
35.0,4,105,Back to the Future,36.0,879795543,False,716,2,administrator,5.0,44265
1.0,10,4233,Scream 2,13.0,888640143,True,142,11,other,4.0,48118
35.0,7,10357,Volcano,40.0,876452228,True,116,4,healthcare,3.0,97232
35.0,7,289,Casablanca,40.0,880473845,True,290,18,engineer,5.0,93550
45.0,4,239,Some Like It Hot,48.0,879872406,False,123,1,artist,4.0,20008
25.0,4,577,To Die For,27.0,888891238,True,864,12,programmer,4.0,63021
35.0,0,10336,Spawn,35.0,875984722,True,802,2,administrator,3.0,34105
25.0,15,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,33.0,877019882,True,148,18,engineer,5.0,97006
25.0,1,173,"20,000 Leagues Under the Sea",27.0,883948948,True,846,9,lawyer,4.0,47130
18.0,7,279,Amadeus,19.0,887745717,True,393,17,student,3.0,83686
45.0,5,9366,Donnie Brasco,49.0,891371369,True,26,18,engineer,3.0,21044
25.0,0,168,Star Trek IV: The Voyage Home,32.0,882404947,True,890,17,student,3.0,97301
25.0,7,9390,Jerry Maguire,30.0,876525002,True,664,18,engineer,2.0,94115
18.0,7,687,Dead Man Walking,21.0,877052297,True,50,21,writer,4.0,52245
25.0,0,193,Star Trek: Generations,27.0,883949380,True,846,9,lawyer,3.0,47130
18.0,5,2142,Cop Land,21.0,877103039,True,868,12,programmer,4.0,55303
50.0,0,568,Apollo 13,51.0,880355678,True,360,11,other,4.0,98027
25.0,7,62,2001: A Space Odyssey,25.0,879572668,True,249,17,student,5.0,84103
35.0,15,68,Brazil,41.0,879874933,True,326,2,administrator,1.0,15235
25.0,0,765,Evil Dead II,25.0,883710717,True,727,17,student,4.0,78741
35.0,0,664,Twister,43.0,875483597,False,693,4,healthcare,2.0,85210
25.0,0,578,Jaws,26.0,881957625,True,498,21,writer,4.0,55408
25.0,7,1640,Crash,28.0,884901497,False,345,10,librarian,1.0,94143
25.0,7,451,Leaving Las Vegas,30.0,892313295,True,776,10,librarian,4.0,51157
35.0,3,601,E.T. the Extra-Terrestrial,35.0,875350223,True,738,18,technician,4.0,95403
25.0,0,9665,Glory,32.0,885921243,True,940,2,administrator,4.0,02215
18.0,0,197,Braveheart,18.0,890024195,False,588,17,student,5.0,93063
25.0,7,11062,City Hall,25.0,891455901,True,741,21,writer,3.0,63108
35.0,0,1892,Return of the Jedi,35.0,881104068,False,292,12,programmer,4.0,94703
18.0,7,9504,Glengarry Glen Ross,24.0,880180945,True,889,18,technician,4.0,78704
18.0,4,17795,My Fellow Americans,24.0,884049876,True,75,5,entertainment,4.0,08816
18.0,0,597,Titanic,22.0,890332694,True,801,21,writer,5.0,92154
25.0,0,199,Star Trek: First Contact,31.0,888103729,False,224,0,educator,4.0,43512
35.0,5,769,GoodFellas,44.0,879640225,True,929,15,scientist,4.0,53711
18.0,0,38363,Fair Game,21.0,874796412,True,276,17,student,1.0,95064
45.0,6,14275,Hoop Dreams,46.0,874873158,True,506,12,programmer,2.0,03869
18.0,0,174,Star Trek VI: The Undiscovered Country,24.0,888906990,True,293,21,writer,2.0,60804
35.0,0,4421,G.I. Jane,44.0,886696420,True,825,18,engineer,4.0,05452
25.0,0,152,Star Trek: The Motion Picture,32.0,884365823,True,311,18,technician,3.0,73071
56.0,9,1598,Cape Fear,57.0,891353744,True,7,2,administrator,3.0,91344
35.0,4,11363,She's the One,35.0,882397813,False,450,0,educator,3.0,11758
1.0,1,235,Stand by Me,13.0,880174623,True,880,17,student,4.0,83702
25.0,5,680,Pulp Fiction,27.0,878438119,True,823,1,artist,5.0,50322
25.0,0,710,GoldenEye,29.0,888635595,True,495,18,engineer,2.0,03052
25.0,0,8009,Highlander,30.0,884733695,True,77,18,technician,5.0,29379
25.0,0,280,Terminator 2: Judgment Day,25.0,878887680,True,22,21,writer,5.0,40206
18.0,0,2320,Executive Decision,21.0,874786784,True,276,17,student,4.0,95064
35.0,7,62,2001: A Space Odyssey,39.0,891904335,False,11,11,other,4.0,30329
25.0,16,5,Four Rooms,31.0,879193881,True,95,2,administrator,1.0,10707
25.0,0,9772,Air Force One,26.0,887249685,False,241,17,student,4.0,20001
25.0,7,38321,Priest,29.0,891217575,False,354,10,librarian,5.0,48197
45.0,0,597,Titanic,47.0,888284313,True,205,9,lawyer,3.0,06371
35.0,7,2054,Mr. Holland's Opus,42.0,891383594,True,650,18,engineer,3.0,83814
25.0,7,29461,Soul Food,32.0,892611840,False,796,21,writer,3.0,33755
45.0,7,686,Contact,47.0,889490124,False,120,11,other,5.0,06260
35.0,10,10331,Night of the Living Dead,39.0,879442984,True,804,0,educator,3.0,61820
18.0,0,597,Titanic,18.0,889986477,False,620,21,writer,5.0,81648
25.0,7,1585,It's a Wonderful Life,28.0,880484501,False,230,17,student,5.0,14476
18.0,7,9819,Marvin's Room,22.0,880406950,True,608,11,other,3.0,10003
35.0,4,522,Ed Wood,43.0,876405130,True,343,18,engineer,4.0,30093
45.0,0,11517,Money Train,47.0,882398410,True,13,0,educator,3.0,29206
35.0,0,10061,Escape from L.A.,39.0,885424534,True,769,6,executive,1.0,06927
25.0,0,1637,Speed,25.0,878887810,True,22,21,writer,4.0,40206
25.0,0,199,Star Trek: First Contact,29.0,877563462,True,222,12,programmer,4.0,27502
35.0,7,11306,Extreme Measures,35.0,879543801,False,277,2,administrator,4.0,55406
18.0,4,105,Back to the Future,23.0,888521413,True,682,12,programmer,3.0,55128
50.0,0,75,Mars Attacks!,54.0,891390579,True,121,10,librarian,1.0,99603
25.0,0,11967,Young Guns,27.0,877534701,True,286,17,student,4.0,15217
25.0,0,679,Aliens,34.0,874947747,True,346,11,other,4.0,76059
18.0,4,2293,Mallrats,23.0,888068934,False,49,17,student,2.0,76111
35.0,4,114,Pretty Woman,39.0,891906411,False,11,11,other,3.0,30329
35.0,7,10684,Courage Under Fire,38.0,879540807,True,194,2,administrator,3.0,02154
50.0,0,1701,Con Air,50.0,887425601,False,655,4,healthcare,3.0,60657
45.0,7,10357,Volcano,46.0,891036414,True,852,2,administrator,3.0,94086
35.0,0,197,Braveheart,42.0,891369707,True,650,18,engineer,3.0,83814
35.0,0,85,Raiders of the Lost Ark,41.0,879874825,True,326,2,administrator,4.0,15235
25.0,4,10218,Swingers,29.0,875428765,False,490,1,artist,5.0,V5A2B
18.0,7,10445,Shadowlands,22.0,879901654,True,870,17,student,1.0,65203
50.0,0,9619,Dante's Peak,55.0,891224801,True,616,15,scientist,4.0,50613
25.0,7,31174,Richard III,30.0,880556527,True,795,12,programmer,4.0,08610
50.0,0,597,Titanic,51.0,882693234,True,136,11,other,2.0,97365
18.0,7,3595,Ransom,23.0,875341603,True,597,11,other,4.0,84116
18.0,0,329,Jurassic Park,22.0,883390497,True,442,17,student,3.0,85282
25.0,0,348,Alien,26.0,888445864,True,757,17,student,4.0,55104
25.0,0,568,Apollo 13,30.0,874786793,False,23,1,artist,3.0,48197
25.0,7,628,Interview with the Vampire,27.0,881695347,False,805,11,other,3.0,20009
18.0,0,319,True Romance,19.0,884921661,True,246,17,student,1.0,28734
35.0,7,1770,Michael Collins,44.0,880313661,True,666,2,administrator,3.0,61820
35.0,7,686,Contact,35.0,883432193,False,857,2,administrator,5.0,V1G4L
45.0,2,10530,Pocahontas,48.0,891479962,True,325,18,technician,2.0,02139
25.0,7,2054,Mr. Holland's Opus,34.0,879794265,True,569,0,educator,4.0,91903
18.0,2,9444,Anastasia,21.0,883352494,True,589,9,lawyer,5.0,90034
35.0,7,55306,Ulee's Gold,39.0,877906697,True,568,0,educator,4.0,01915
25.0,0,9268,Eraser,25.0,882341330,True,399,11,other,3.0,92374
45.0,4,1624,Liar Liar,48.0,884286862,True,168,11,other,4.0,80127
25.0,7,489,Good Will Hunting,28.0,893081381,True,247,18,engineer,4.0,20770
35.0,4,9304,Multiplicity,43.0,876403776,True,343,18,engineer,1.0,30093
25.0,3,10603,George of the Jungle,26.0,874951005,True,21,21,writer,2.0,30068
25.0,4,9099,Sgt. Bilko,25.0,883709884,True,727,17,student,1.0,78741
25.0,4,10218,Swingers,27.0,880843318,True,916,18,engineer,4.0,N2L5N
18.0,0,568,Apollo 13,19.0,879792220,False,262,17,student,3.0,78264
35.0,7,103,Taxi Driver,44.0,884183236,True,298,6,executive,4.0,01581
35.0,0,85,Raiders of the Lost Ark,39.0,879438392,False,338,10,librarian,4.0,59717
18.0,0,744,Top Gun,24.0,875744199,True,268,18,engineer,3.0,19422
35.0,0,168,Star Trek IV: The Voyage Home,40.0,880473557,True,290,18,engineer,4.0,93550
25.0,4,703,Annie Hall,27.0,882385243,True,429,17,student,3.0,29205
35.0,5,184,Jackie Brown,37.0,885767306,True,702,11,other,1.0,89104
35.0,3,10603,George of the Jungle,36.0,886029116,True,537,18,engineer,1.0,22902
25.0,4,9434,Grosse Pointe Blank,27.0,887863596,False,654,17,student,2.0,78739
25.0,7,687,Dead Man Walking,30.0,882902924,True,637,11,other,1.0,74101
50.0,0,578,Jaws,51.0,891044356,True,548,21,writer,4.0,95468
25.0,7,62,2001: A Space Odyssey,27.0,881260611,True,114,12,programmer,4.0,75013
45.0,12,872,Singin' in the Rain,48.0,891294473,True,488,18,technician,4.0,21012
25.0,0,168,Star Trek IV: The Voyage Home,27.0,880845177,True,916,18,engineer,3.0,N2L5N
50.0,15,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,50.0,880868819,False,878,0,educator,5.0,98027
35.0,7,9390,Jerry Maguire,42.0,891192836,True,383,2,administrator,4.0,75204
35.0,7,55306,Ulee's Gold,40.0,877370319,True,309,15,scientist,2.0,70802
25.0,0,1701,Con Air,31.0,890181186,True,653,6,executive,3.0,55105
25.0,0,6950,Outbreak,33.0,891467546,True,183,15,scientist,2.0,27708
25.0,7,10684,Courage Under Fire,28.0,874854611,True,933,17,student,3.0,48105
35.0,4,8197,Midnight in the Garden of Good and Evil,43.0,891489450,False,856,14,marketing,2.0,97215
25.0,0,766,Army of Darkness,26.0,882827947,True,178,11,other,5.0,49512
18.0,0,199,Star Trek: First Contact,20.0,884487418,False,679,17,student,4.0,54302
25.0,7,1024,Heavenly Creatures,27.0,875318114,True,514,12,programmer,4.0,20707
18.0,4,712,Four Weddings and a Funeral,24.0,880180979,True,889,18,technician,3.0,78704
35.0,0,568,Apollo 13,36.0,880472077,False,577,17,student,5.0,77845
35.0,4,137,Groundhog Day,39.0,891204322,True,840,1,artist,5.0,55406
25.0,4,788,Mrs. Doubtfire,31.0,880571678,True,95,2,administrator,5.0,10707
35.0,7,31908,Ghosts of Mississippi,37.0,889912890,True,184,10,librarian,4.0,76013
18.0,15,9348,Species,21.0,874795795,True,276,17,student,3.0,95064
25.0,0,12123,Chain Reaction,27.0,880843934,True,916,18,engineer,2.0,N2L5N
25.0,4,10806,In & Out,31.0,879799327,True,315,0,educator,2.0,18301
25.0,5,680,Pulp Fiction,25.0,881371140,True,153,17,student,5.0,60641
25.0,5,9303,Bound,34.0,875035718,True,833,21,writer,3.0,90019
18.0,4,10478,Tin Cup,21.0,876533894,True,81,17,student,3.0,21218
18.0,7,9390,Jerry Maguire,21.0,877108989,True,868,12,programmer,1.0,55303
35.0,0,1892,Return of the Jedi,38.0,875751991,False,839,5,entertainment,3.0,90814
18.0,4,10478,Tin Cup,20.0,884057518,True,586,17,student,3.0,79508
25.0,4,61752,Girl 6,27.0,877531281,True,286,17,student,2.0,15217
25.0,7,62,2001: A Space Odyssey,29.0,878941144,True,847,17,student,4.0,55417
35.0,4,712,Four Weddings and a Funeral,35.0,882642831,True,378,17,student,4.0,02859
18.0,4,11382,Bullets Over Broadway,23.0,886323406,True,305,12,programmer,4.0,94086
35.0,0,664,Twister,40.0,876042299,True,200,12,programmer,4.0,93402
25.0,2,150689,Cinderella,32.0,884365202,True,311,18,technician,4.0,73071
25.0,7,9587,Little Women,30.0,879990973,True,897,11,other,4.0,33484
25.0,4,577,To Die For,28.0,884993069,False,345,10,librarian,4.0,94143
25.0,0,1637,Speed,27.0,879899299,True,545,18,technician,3.0,08052
18.0,16,5,Four Rooms,22.0,883444583,True,487,18,engineer,5.0,92121
35.0,5,680,Pulp Fiction,35.0,891032221,True,339,9,lawyer,5.0,37901
35.0,0,2320,Executive Decision,44.0,891032627,False,835,6,executive,4.0,11577
25.0,4,11592,Serial Mom,27.0,877534414,True,286,17,student,4.0,15217
35.0,7,9390,Jerry Maguire,44.0,879535338,False,733,11,other,3.0,60630
50.0,7,1578,Raging Bull,55.0,891439302,True,91,14,marketing,4.0,01913
25.0,7,595,To Kill a Mockingbird,28.0,880484501,False,230,17,student,5.0,14476
45.0,7,55306,Ulee's Gold,47.0,879875471,True,87,2,administrator,3.0,89503
25.0,4,522,Ed Wood,30.0,881265108,True,795,12,programmer,3.0,08610
18.0,4,105,Back to the Future,18.0,888522547,True,528,17,student,5.0,55104
25.0,1,235,Stand by Me,27.0,879375453,False,62,2,administrator,3.0,97214
45.0,7,10705,Henry V,49.0,891693058,True,883,10,librarian,4.0,50266
25.0,4,9716,Everyone Says I Love You,31.0,877020927,True,824,11,other,2.0,15017
25.0,7,10357,Volcano,29.0,883790400,False,404,12,programmer,4.0,55108
25.0,4,8874,My Best Friend's Wedding,26.0,890862940,True,834,11,other,3.0,64153
18.0,7,451,Leaving Las Vegas,21.0,875334126,True,287,14,salesman,4.0,31211
18.0,19,33,Unforgiven,24.0,882077176,True,301,17,student,4.0,55439
18.0,0,85,Raiders of the Lost Ark,24.0,889133012,False,751,11,other,4.0,90034
45.0,2,812,Aladdin,48.0,891478895,True,325,18,technician,2.0,02139
18.0,4,1624,Liar Liar,21.0,883352600,True,589,9,lawyer,5.0,90034
45.0,0,8078,Alien: Resurrection,49.0,891349238,True,26,18,engineer,3.0,21044
25.0,7,8963,Crimson Tide,29.0,878182453,True,222,12,programmer,5.0,27502
18.0,0,9804,Waterworld,24.0,880181976,True,889,18,technician,4.0,78704
25.0,2,408,Snow White and the Seven Dwarfs,25.0,879305097,True,862,6,executive,4.0,13820
35.0,1,2300,Space Jam,39.0,891446381,True,643,15,scientist,3.0,55122
25.0,1,10153,Sphere,34.0,891711472,True,816,11,other,2.0,20755
45.0,12,872,Singin' in the Rain,49.0,888205087,True,59,0,educator,4.0,08403
56.0,7,9390,Jerry Maguire,62.0,892257940,False,266,2,administrator,3.0,78756
18.0,0,9208,Broken Arrow,22.0,879563367,True,459,17,student,1.0,29201
45.0,7,207,Dead Poets Society,46.0,880117062,False,629,11,other,4.0,44224
35.0,0,3512,Under Siege 2: Dark Territory,39.0,879446090,True,804,0,educator,3.0,61820
25.0,0,11827,Heavy Metal,29.0,880578186,True,109,11,other,1.0,55423
35.0,0,9619,Dante's Peak,40.0,884125973,True,200,12,programmer,3.0,93402
18.0,7,782,Gattaca,21.0,891354000,True,831,11,other,4.0,33765
35.0,7,7863,Shine,38.0,879524738,False,151,2,administrator,3.0,48103
18.0,0,329,Jurassic Park,19.0,886988480,True,110,17,student,4.0,77840
18.0,0,8068,Desperado,24.0,882078228,True,301,17,student,4.0,55439
18.0,4,9603,Clueless,19.0,879792818,False,262,17,student,4.0,78264
50.0,5,2118,L.A. Confidential,55.0,891409070,True,197,18,technician,3.0,75094
25.0,7,4995,Boogie Nights,27.0,880672345,True,758,17,student,3.0,53706
50.0,7,55306,Ulee's Gold,50.0,888474107,False,655,4,healthcare,4.0,60657
1.0,5,2118,L.A. Confidential,17.0,886621795,True,375,5,entertainment,5.0,37777
18.0,0,1892,Return of the Jedi,23.0,883601425,True,66,17,student,5.0,80521
25.0,5,9437,Kiss the Girls,27.0,884110887,True,201,21,writer,2.0,E2A4H
35.0,0,8012,Get Shorty,40.0,880336655,True,83,11,other,2.0,44133
25.0,0,174,Star Trek VI: The Undiscovered Country,32.0,884365617,True,311,18,technician,4.0,73071
25.0,0,8009,Highlander,27.0,875463595,True,514,12,programmer,4.0,20707
18.0,7,17182,Eye for an Eye,20.0,876250932,True,130,11,none,4.0,60115
18.0,7,686,Contact,24.0,886831374,True,936,11,other,3.0,32789
25.0,0,280,Terminator 2: Judgment Day,25.0,883710152,True,727,17,student,4.0,78741
18.0,4,9434,Grosse Pointe Blank,22.0,883443504,True,487,18,engineer,1.0,92121
50.0,1,947,Lawrence of Arabia,55.0,891409839,True,197,18,technician,5.0,75094
18.0,7,770,Gone with the Wind,20.0,884673843,False,921,17,student,5.0,98801
25.0,4,816,Austin Powers: International Man of Mystery,29.0,884614788,True,407,18,engineer,2.0,03261
50.0,0,8834,Conspiracy Theory,50.0,891282757,True,547,0,educator,4.0,14534
18.0,4,10806,In & Out,20.0,874999563,True,532,17,student,4.0,92705
25.0,4,712,Four Weddings and a Funeral,27.0,885157776,True,790,18,technician,3.0,80913
35.0,0,642,Butch Cassidy and the Sundance Kid,36.0,886609149,True,892,11,other,4.0,45243
18.0,7,103,Taxi Driver,24.0,876466687,False,875,17,student,5.0,35802
25.0,1,184315,Hercules,26.0,880260853,False,939,17,student,4.0,33319
18.0,4,9304,Multiplicity,20.0,887938652,True,332,17,student,3.0,40504
25.0,7,8963,Crimson Tide,30.0,889125905,True,479,0,educator,4.0,55409
25.0,4,10765,Private Benjamin,27.0,881705534,False,805,11,other,3.0,20009
25.0,0,193,Star Trek: Generations,27.0,879375626,False,62,2,administrator,5.0,97214
25.0,4,712,Four Weddings and a Funeral,32.0,874781829,True,119,12,programmer,3.0,67401
25.0,4,703,Annie Hall,33.0,892697394,True,381,1,artist,5.0,94608
25.0,19,33,Unforgiven,32.0,891546181,True,334,10,librarian,4.0,30002
50.0,4,105,Back to the Future,55.0,879442128,True,426,0,educator,3.0,01602
35.0,7,424,Schindler's List,38.0,879524088,False,151,2,administrator,5.0,48103
18.0,15,68,Brazil,21.0,875384885,True,118,2,administrator,5.0,90210
25.0,7,549,Basquiat,28.0,878149278,True,606,12,programmer,3.0,63044
18.0,4,3049,Ace Ventura: Pet Detective,23.0,884026964,False,159,17,student,1.0,55346
25.0,0,607,Men in Black,26.0,875650267,False,300,12,programmer,4.0,55106
35.0,0,9665,Glory,44.0,880139149,True,666,2,administrator,5.0,61820
56.0,12,872,Singin' in the Rain,60.0,891384147,True,90,0,educator,5.0,78155
56.0,4,13,Forrest Gump,60.0,892078567,True,234,13,retired,4.0,94702
35.0,7,8367,Robin Hood: Prince of Thieves,35.0,876545479,False,330,0,educator,5.0,33884
18.0,0,664,Twister,21.0,891200506,True,445,21,writer,2.0,92653
18.0,0,157,Star Trek III: The Search for Spock,22.0,879995461,False,711,17,student,3.0,15203
25.0,7,2255,Chasing Amy,29.0,889122906,True,193,17,student,3.0,49931
25.0,0,607,Men in Black,27.0,879646244,False,417,11,other,3.0,48103
1.0,7,10357,Volcano,13.0,880166662,True,880,17,student,3.0,83702
56.0,0,9331,Clear and Present Danger,69.0,891034688,True,559,6,executive,5.0,10022
18.0,7,1585,It's a Wonderful Life,19.0,876349302,False,601,1,artist,4.0,99687
25.0,0,271969,Ben-Hur,31.0,888082495,False,224,0,educator,4.0,43512
50.0,5,2118,L.A. Confidential,53.0,888552084,False,2,11,other,5.0,94043
25.0,0,1103,Escape from New York,31.0,891387400,True,659,0,educator,3.0,54248
35.0,10,539,Psycho,35.0,891032885,True,339,9,lawyer,4.0,37901
50.0,5,9303,Bound,53.0,877891966,True,10,9,lawyer,4.0,90703
50.0,0,1573,Die Hard 2,50.0,887429732,False,655,4,healthcare,3.0,60657
35.0,7,510,One Flew Over the Cuckoo's Nest,40.0,891270405,True,358,0,educator,4.0,10022
18.0,2,12155,Alice in Wonderland,20.0,879309993,True,497,17,student,3.0,50112
50.0,7,1770,Michael Collins,50.0,891920763,False,909,0,educator,3.0,53171
18.0,0,12123,Chain Reaction,23.0,883216958,True,255,5,entertainment,1.0,07029
18.0,5,769,GoodFellas,22.0,884130971,True,493,18,engineer,5.0,60090
25.0,4,816,Austin Powers: International Man of Mystery,33.0,878878420,True,279,12,programmer,3.0,85251
45.0,4,105,Back to the Future,46.0,891898551,True,830,12,programmer,3.0,53066
25.0,0,664,Twister,29.0,877563802,True,222,12,programmer,4.0,27502
